algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
12,1,50,30,-512,512,7207.63, 500.074, 2725.59, 7175.65, 2478.02, 5709.28, 8434.87, 
8,10,50,30,-500,500,-8037.24, 1061.31, 5223.82, -7909.96, 4269.81, -10781.7, -5557.91, 
0,3,50,30,-100,100,327876, 193268, 786700, 273707, 1394.16, 39384.1, 826084, 
15,11,50,30,-500,500,-13111.9, 1733.27, 9458.99, -13463.9, 7580.1, -13480, -4020.97, 
6,9,50,30,-32,32,37.7301, 33.4286, 139.233, 40.0656, 4541.87, 0.51374, 139.746, 
14,13,50,30,0,3.14159,-15.6946, 1.77895, 7.44112, -15.9233, 6825.38, -20.2605, -12.8194, 
7,14,50,30,-30,30,-2.90967, 0.334529, 1.61357, -2.86985, 2762.95, -3.85836, -2.24478, 
1,7,50,30,-30,30,40.9879, 1.45932, 7.00193, 41.0545, 4246.02, 37.8501, 44.852, 
0,9,50,30,-32,32,60.5438, 10.3249, 56.4162, 58.8791, 4854.4, 42.3702, 98.7864, 
14,14,50,30,-30,30,-3.57489, 0.801831, 3.85009, -3.34905, 3963.75, -6.31896, -2.46887, 
4,14,50,30,-30,30,-6.35614, 0.533798, 2.18488, -6.4363, 2578.47, -7.23017, -5.04529, 
3,3,50,30,-100,100,1902.47, 1779.39, 7175.45, 1192.52, 1023.54, 311.325, 7486.78, 
9,17,50,30,-100,100,7.8543, 0.113027, 0.486382, 7.83591, 1336.45, 7.65247, 8.13885, 
12,11,50,30,-500,500,-6228.13, 673.403, 3961.72, -6109.16, 3883, -8801.87, -4840.15, 
1,6,50,30,-30,30,-36.3598, 0.470381, 2.14251, -36.3557, 2127.63, -37.4271, -35.2846, 
1,16,50,30,-10,10,0.293431, 0.286075, 1.26409, 0.189711, 3930.07, 0.0352972, 1.29938, 
7,2,50,30,-100,100,19.2152, 3.41632, 14.898, 19.4794, 1061.24, 12.8693, 27.7673, 
3,6,50,30,-30,30,-35.8897, 0.520842, 2.20131, -35.8156, 2176.32, -37.1356, -34.9343, 
4,16,50,30,-10,10,3.15796, 2.05584, 9.06278, 2.77287, 3807.1, 0.361283, 9.42407, 
15,3,50,30,-100,100,2.57913, 3.36766, 14.0671, 1.53022, 6349.71, 0, 14.0671, 
14,1,50,30,-512,512,3800.85, 897.1, 3000.79, 3716.04, 2527.02, 2578.98, 5579.77, 
12,12,50,30,-100,100,9.16813, 0.418451, 1.6213, 9.20031, 2974.95, 8.40968, 10.031, 
12,10,50,30,-500,500,-6927.37, 703.404, 2860.46, -6738.4, 3497.47, -8701.61, -5841.15, 
15,2,50,30,-100,100,0.00829252, 0.0177041, 0.119719, 0.00320876, 6326.93, 0, 0.119719, 
11,14,50,30,-30,30,-5.02092, 1.19139, 5.08779, -4.94794, 2075.84, -7.56397, -2.47618, 
4,17,50,30,-100,100,10.7729, 2.7103, 13.9597, 9.73333, 1124.63, 8.22145, 22.1811, 
8,6,50,30,-30,30,-33.4064, 0.748712, 3.46662, -33.138, 2532.23, -35.7231, -32.2565, 
9,9,50,30,-32,32,74.5274, 44.1383, 214.272, 71.5629, 4710.26, 6.88349, 221.156, 
7,4,50,30,-30,30,201.957, 11.5533, 54.4684, 202.602, 2288.74, 168.646, 223.115, 
8,7,50,30,-30,30,50.2438, 2.5443, 12.3873, 50.5354, 4609.43, 42.8055, 55.1929, 
11,15,50,30,-100,100,6.7634e-07, 6.32658e-07, 2.54955e-06, 3.92706e-07, 1392.58, 3.93698e-08, 2.58892e-06, 
4,6,50,30,-30,30,-35.8957, 0.628001, 2.83309, -35.8725, 2216.66, -37.0507, -34.2176, 
4,5,50,30,-500,500,0.242506, 0.17845, 0.816711, 0.213492, 2687.19, 0.0327305, 0.849442, 
9,18,50,30,-100,100,97.6842, 45.0791, 192.203, 90.7475, 1875.42, 31.9458, 224.148, 
14,6,50,30,-30,30,-35.4068, 1.31629, 6.25771, -35.4265, 3342.62, -38.4596, -32.2019, 
13,5,50,30,-500,500,140.993, 54.319, 205.628, 133.177, 3167.76, 46.4307, 252.059, 
1,1,50,30,-512,512,2594.26, 506.957, 2465.76, 2644.1, 1790.22, 1266.59, 3732.34, 
5,12,50,30,-100,100,10.4714, 0.271024, 1.13249, 10.5146, 2843.88, 9.81217, 10.9447, 
8,15,50,30,-100,100,3.96367, 18.9885, 134.742, 0.0122949, 1380.03, 5.00667e-06, 134.742, 
6,7,50,30,-30,30,53.395, 3.31102, 15.164, 52.803, 4450.77, 46.5922, 61.7562, 
6,17,50,30,-100,100,7.70534, 0.0715285, 0.370921, 7.68785, 1256.12, 7.59505, 7.96597, 
1,12,50,30,-100,100,8.16327, 1.32874, 5.56405, 8.131, 2712.27, 5.08956, 10.6536, 
7,6,50,30,-30,30,-32.7695, 0.508403, 2.32665, -32.7796, 2417.02, -33.9855, -31.6589, 
8,14,50,30,-30,30,-3.27548, 0.354129, 1.28261, -3.16685, 2824.2, -4.01454, -2.73193, 
