algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
8,6,50,30,-30,30,-33.2535, 0.77163, 4.05338, -33.2728, 7161, -35.3729, -31.3195, 
8,7,50,30,-30,30,50.0873, 2.35526, 15.0047, 50.3018, 16615, 43.2991, 58.3037, 
8,8,50,30,-32,32,-31.9896, 11.6846, 49.7876, -33.3759, 9671, -54.6684, -4.8808, 
8,9,50,30,-32,32,8.27655, 12.1707, 47.4011, 4.6321, 17114, 0.574515, 47.9756, 
9,1,50,30,-512,512,2278.59, 516.38, 2683.13, 2174.8, 8927, 1422.15, 4105.27, 
9,10,50,30,-500,500,-12658.6, 3160.24, 12132.7, -12251.7, 12980, -19507, -7374.29, 
9,11,50,30,-500,500,-7985, 2007.58, 8032.61, -7686.82, 16694, -12752.5, -4719.85, 
9,12,50,30,-100,100,7.24178, 1.09885, 5.82094, 7.40697, 8864, 4.33918, 10.1601, 
9,13,50,30,0,3.14159,-11.2982, 0.783338, 3.31983, -11.2583, 12576, -13.0047, -9.68491, 
9,14,50,30,-30,30,-2.86951, 0.377011, 1.88807, -2.89569, 11048, -3.9924, -2.10433, 
9,15,50,30,-100,100,0.0179387, 0.0344824, 0.176316, 0.00624724, 5152, 0.000410982, 0.176727, 
9,16,50,30,-10,10,3.03066, 2.65383, 13.5399, 2.27264, 13987, 0.000396822, 13.5403, 
9,17,50,30,-100,100,7.84959, 0.113199, 0.520612, 7.83736, 3453, 7.65757, 8.17819, 
9,18,50,30,-100,100,107.179, 48.4172, 229.334, 103.43, 7218, 26.8646, 256.199, 
9,2,50,30,-100,100,0.00842393, 0.00563266, 0.0330819, 0.0075908, 2498, 0.00132821, 0.0344101, 
9,3,50,30,-100,100,572.722, 1244.54, 7621.47, 136.614, 3254, 26.2269, 7647.7, 
9,4,50,30,-30,30,-22319.1, 7047.44, 37985.7, -22919.9, 7899, -39752.8, -1767.03, 
9,5,50,30,-500,500,0.0279368, 0.0378976, 0.264243, 0.0193725, 8429, 0.00167234, 0.265916, 
9,6,50,30,-30,30,-31.8152, 0.761535, 3.53782, -31.8903, 6614, -33.3894, -29.8516, 
9,7,50,30,-30,30,54.6557, 2.71436, 13.5992, 55.1191, 17957, 45.9886, 59.5878, 
9,8,50,30,-32,32,-45.0448, 19.3398, 94.4385, -48.9273, 10159, -75.4593, 18.9793, 
9,9,50,30,-32,32,60.2846, 45.142, 225.505, 52.6356, 16341, 1.31806, 226.823, 
